일자,요일,지역,호선,승차,하차,기온,강수량,전운량
2020-11-19,평일,대구,1,153048,154350,19.4,19,8.1
2020-11-19,평일,대구,2,145297,142064,19.4,19,8.1
2020-11-19,평일,대구,3,64535,64137,19.4,19,8.1
2020-11-19,평일,대전,1,83119,82860,16.1,28.5,9.5
2020-11-19,평일,부산,1,347470,348115,19.1,31.8,7.4
2020-11-19,평일,부산,2,259184,259480,19.1,31.8,7.4
2020-11-19,평일,부산,3,76538,74055,19.1,31.8,7.4
2020-11-19,평일,부산,4,24007,23702,19.1,31.8,7.4
2020-11-19,평일,서울,1,202854,199272,13.6,86.9,9.8
2020-11-19,평일,서울,2,1280905,1304712,13.6,86.9,9.8
2020-11-19,평일,서울,3,481226,481030,13.6,86.9,9.8
2020-11-19,평일,서울,4,453452,456004,13.6,86.9,9.8
2020-11-19,평일,서울,5,586666,581402,13.6,86.9,9.8
2020-11-19,평일,서울,6,304847,297989,13.6,86.9,9.8
2020-11-19,평일,서울,7,661983,651284,13.6,86.9,9.8
2020-11-19,평일,서울,8,177835,178264,13.6,86.9,9.8
2020-11-20,평일,광주,1,44442,43599,9,0,9.5
2020-11-20,평일,대구,1,179234,181903,9.4,0,3.9
2020-11-20,평일,대구,2,160839,156623,9.4,0,3.9
2020-11-20,평일,대구,3,73278,72297,9.4,0,3.9
2020-11-20,평일,대전,1,97073,96780,6.6,0,9.3
2020-11-20,평일,부산,1,445474,447044,12.2,0,1.6
2020-11-20,평일,부산,2,327411,327637,12.2,0,1.6
2020-11-20,평일,부산,3,96347,92318,12.2,0,1.6
2020-11-20,평일,부산,4,30971,30721,12.2,0,1.6
2020-11-20,평일,서울,1,227532,225184,2.8,0,6.6
2020-11-20,평일,서울,2,1371049,1395729,2.8,0,6.6
2020-11-20,평일,서울,3,526236,529518,2.8,0,6.6
2020-11-20,평일,서울,4,489849,493699,2.8,0,6.6
2020-11-20,평일,서울,5,615296,606941,2.8,0,6.6
2020-11-20,평일,서울,6,326006,319551,2.8,0,6.6
2020-11-20,평일,서울,7,695958,684196,2.8,0,6.6
2020-11-20,평일,서울,8,189095,187530,2.8,0,6.6
2020-11-21,주말,광주,1,29934,29179,10,0,3.8
2020-11-21,주말,대구,1,147529,150157,7.1,0,6.4
2020-11-21,주말,대구,2,117567,113633,7.1,0,6.4
2020-11-21,주말,대구,3,55841,55050,7.1,0,6.4
2020-11-21,주말,대전,1,66678,66437,8.3,0,3.9
2020-11-21,주말,부산,1,329708,331206,10.7,0,4.9
2020-11-21,주말,부산,2,244984,245485,10.7,0,4.9
2020-11-21,주말,부산,3,66282,62404,10.7,0,4.9
2020-11-21,주말,부산,4,21731,21489,10.7,0,4.9
2020-11-21,주말,서울,1,147028,147246,6.5,0.2,6.1
2020-11-21,주말,서울,2,850200,862927,6.5,0.2,6.1
2020-11-21,주말,서울,3,338012,343244,6.5,0.2,6.1
2020-11-21,주말,서울,4,319529,324030,6.5,0.2,6.1
2020-11-21,주말,서울,5,358670,351510,6.5,0.2,6.1
2020-11-21,주말,서울,6,213549,208321,6.5,0.2,6.1
2020-11-21,주말,서울,7,426439,415573,6.5,0.2,6.1
2020-11-21,주말,서울,8,115230,114290,6.5,0.2,6.1
2020-11-22,주말,광주,1,19488,19040,9.5,1.6,9.5
2020-11-22,주말,대구,1,101317,102298,9.2,1.4,8.4
2020-11-22,주말,대구,2,75211,73195,9.2,1.4,8.4
2020-11-22,주말,대구,3,35968,35700,9.2,1.4,8.4
2020-11-22,주말,대전,1,43798,43647,7.9,4.4,8
2020-11-22,주말,부산,1,211646,213013,10.8,0.8,8
2020-11-22,주말,부산,2,153931,153134,10.8,0.8,8
2020-11-22,주말,부산,3,40618,39030,10.8,0.8,8
2020-11-22,주말,부산,4,12805,12597,10.8,0.8,8
2020-11-22,주말,서울,1,99153,94803,5.6,4.8,7.8
2020-11-22,주말,서울,2,559050,563093,5.6,4.8,7.8
2020-11-22,주말,서울,3,218437,221517,5.6,4.8,7.8
2020-11-22,주말,서울,4,212639,216752,5.6,4.8,7.8
2020-11-22,주말,서울,5,233115,231603,5.6,4.8,7.8
2020-11-22,주말,서울,6,143740,141692,5.6,4.8,7.8
2020-11-22,주말,서울,7,280607,272422,5.6,4.8,7.8
2020-11-22,주말,서울,8,76759,79349,5.6,4.8,7.8
2020-11-23,평일,광주,1,43217,42284,5.9,0,4.6
2020-11-23,평일,대구,1,165395,166370,5.9,0,0.4
2020-11-23,평일,대구,2,150775,147395,5.9,0,0.4
2020-11-23,평일,대구,3,69662,69567,5.9,0,0.4
2020-11-23,평일,대전,1,87291,87065,3.9,0,2.8
2020-11-23,평일,부산,1,406350,407288,7.9,0,0
2020-11-23,평일,부산,2,300176,299928,7.9,0,0
2020-11-23,평일,부산,3,92205,89409,7.9,0,0
2020-11-23,평일,부산,4,30091,29768,7.9,0,0
2020-11-23,평일,서울,1,207387,202956,1.7,0,0.3
2020-11-23,평일,서울,2,1262589,1280581,1.7,0,0.3
2020-11-23,평일,서울,3,472934,471951,1.7,0,0.3
2020-11-23,평일,서울,4,451060,452456,1.7,0,0.3
2020-11-23,평일,서울,5,583452,579857,1.7,0,0.3
2020-11-23,평일,서울,6,302264,297621,1.7,0,0.3
2020-11-23,평일,서울,7,659768,652757,1.7,0,0.3
2020-11-23,평일,서울,8,176765,177864,1.7,0,0.3
2020-11-24,평일,광주,1,41759,40865,6.9,0,5.6
2020-11-24,평일,대구,1,161805,163368,5.6,0,4.9
2020-11-24,평일,대구,2,152242,148734,5.6,0,4.9
2020-11-24,평일,대구,3,69605,69291,5.6,0,4.9
2020-11-24,평일,대전,1,88114,87840,4.7,0,6.8
2020-11-24,평일,부산,1,399912,400586,9.6,0,4.5
2020-11-24,평일,부산,2,294417,294533,9.6,0,4.5
2020-11-24,평일,부산,3,87111,84399,9.6,0,4.5
2020-11-24,평일,부산,4,29068,28928,9.6,0,4.5
2020-11-24,평일,서울,1,201729,196861,2.9,0,6.1
2020-11-24,평일,서울,2,1235208,1246970,2.9,0,6.1
2020-11-24,평일,서울,3,467730,463736,2.9,0,6.1
2020-11-24,평일,서울,4,442732,443323,2.9,0,6.1
2020-11-24,평일,서울,5,573412,570617,2.9,0,6.1
2020-11-24,평일,서울,6,297577,293494,2.9,0,6.1
2020-11-24,평일,서울,7,649417,644106,2.9,0,6.1
2020-11-24,평일,서울,8,176417,176772,2.9,0,6.1
2020-11-25,평일,광주,1,43329,42380,8.1,0,2.8
2020-11-25,평일,대구,1,164222,165361,7.2,0,2.4
2020-11-25,평일,대구,2,154040,150712,7.2,0,2.4
2020-11-25,평일,대구,3,70752,70620,7.2,0,2.4
2020-11-25,평일,대전,1,87333,87069,5.3,0,1.9
2020-11-25,평일,부산,1,399939,400140,10.4,0,2.5
2020-11-25,평일,부산,2,292333,292651,10.4,0,2.5
2020-11-25,평일,부산,3,87422,84925,10.4,0,2.5
2020-11-25,평일,부산,4,29164,29209,10.4,0,2.5
2020-11-25,평일,서울,1,204585,199188,4.6,0,5.4
2020-11-25,평일,서울,2,1239571,1252958,4.6,0,5.4
2020-11-25,평일,서울,3,465880,463191,4.6,0,5.4
2020-11-25,평일,서울,4,445168,445538,4.6,0,5.4
2020-11-25,평일,서울,5,575668,572186,4.6,0,5.4
2020-11-25,평일,서울,6,297572,292633,4.6,0,5.4
2020-11-25,평일,서울,7,649145,643290,4.6,0,5.4
2020-11-25,평일,서울,8,174800,175517,4.6,0,5.4
2020-11-26,평일,광주,1,41835,40941,9.1,0,6
2020-11-26,평일,대구,1,158239,159972,8.8,0,7
2020-11-26,평일,대구,2,146188,142902,8.8,0,7
2020-11-26,평일,대구,3,67436,66790,8.8,0,7
2020-11-26,평일,대전,1,85536,85315,6.9,0,6.8
2020-11-26,평일,부산,1,377526,378353,10.3,0,6
2020-11-26,평일,부산,2,278690,278479,10.3,0,6
2020-11-26,평일,부산,3,83330,80909,10.3,0,6
2020-11-26,평일,부산,4,27521,27521,10.3,0,6
2020-11-26,평일,서울,1,198669,193772,5.6,0,5.5
2020-11-26,평일,서울,2,1201572,1215188,5.6,0,5.5
2020-11-26,평일,서울,3,455201,453183,5.6,0,5.5
2020-11-26,평일,서울,4,430051,430237,5.6,0,5.5
2020-11-26,평일,서울,5,552936,549089,5.6,0,5.5
2020-11-26,평일,서울,6,287868,283837,5.6,0,5.5
2020-11-26,평일,서울,7,631857,625421,5.6,0,5.5
2020-11-26,평일,서울,8,169614,170651,5.6,0,5.5
2020-11-27,평일,광주,1,41503,40587,7.7,0,8.6
2020-11-27,평일,대구,1,165598,167646,8.2,0,5.9
2020-11-27,평일,대구,2,149995,146211,8.2,0,5.9
2020-11-27,평일,대구,3,68094,67433,8.2,0,5.9
2020-11-27,평일,대전,1,89199,88988,5.9,0,7.4
2020-11-27,평일,부산,1,388847,389652,9.8,0,4.6
2020-11-27,평일,부산,2,280849,280955,9.8,0,4.6
